circuit_id,num_qubits,depth,depth_multiplier,entanglement,noise_type,error_rate,observable_name,x_noisy,x_ideal
22,12,2,1,pairwise,amplitude_damping,0.001,Z1,0.749751469,0.74936522
22,12,2,1,pairwise,amplitude_damping,0.001,Z2,-0.879453485,-0.881206285
22,12,2,1,pairwise,amplitude_damping,0.001,Z3,0.666422804,0.666001747
22,12,2,1,pairwise,amplitude_damping,0.001,Z4,-0.101157393,-0.101834015
22,12,2,1,pairwise,amplitude_damping,0.001,Z5,0.037869914,0.036667998
22,12,2,1,pairwise,amplitude_damping,0.001,Z6,0.020066821,0.018772238
22,12,2,1,pairwise,amplitude_damping,0.001,Z7,-0.193490492,-0.194100399
22,12,2,1,pairwise,amplitude_damping,0.001,Z8,-0.801870698,-0.806953684
22,12,2,1,pairwise,amplitude_damping,0.001,Z9,0.41138818,0.411704211
22,12,2,1,pairwise,amplitude_damping,0.001,Z10,0.568064659,0.567492067
22,12,2,1,pairwise,amplitude_damping,0.001,Z11,0.408742913,0.408052893
22,12,2,1,pairwise,amplitude_damping,0.001,Z0Z1,-0.917057977,-0.918874288
22,12,2,1,pairwise,amplitude_damping,0.001,Z1Z2,-0.659371542,-0.660345341
22,12,2,1,pairwise,amplitude_damping,0.001,Z2Z3,-0.731980161,-0.73319341
22,12,2,1,pairwise,amplitude_damping,0.001,Z3Z4,-0.067413594,-0.067821632
22,12,2,1,pairwise,amplitude_damping,0.001,Z4Z5,-0.821551235,-0.824273091
22,12,2,1,pairwise,amplitude_damping,0.001,Z5Z6,0.000759929,0.00068834
22,12,2,1,pairwise,amplitude_damping,0.001,Z6Z7,-0.059528488,-0.058671772
22,12,2,1,pairwise,amplitude_damping,0.001,Z7Z8,0.155154356,0.156630032
22,12,2,1,pairwise,amplitude_damping,0.001,Z8Z9,-0.467414746,-0.468950582
22,12,2,1,pairwise,amplitude_damping,0.001,Z9Z10,0.233695086,0.233638874
22,12,2,1,pairwise,amplitude_damping,0.001,Z10Z11,0.315716557,0.315327792
22,12,2,1,pairwise,amplitude_damping,0.01,Z0,-0.802464238,-0.820284259
22,12,2,1,pairwise,amplitude_damping,0.01,Z1,0.753215491,0.74936522
22,12,2,1,pairwise,amplitude_damping,0.01,Z2,-0.863666511,-0.881206285
22,12,2,1,pairwise,amplitude_damping,0.01,Z3,0.670204474,0.666001747
22,12,2,1,pairwise,amplitude_damping,0.01,Z4,-0.094892515,-0.101834015
22,12,2,1,pairwise,amplitude_damping,0.01,Z5,0.048665665,0.036667998
22,12,2,1,pairwise,amplitude_damping,0.01,Z6,0.03175771,0.018772238
22,12,2,1,pairwise,amplitude_damping,0.01,Z7,-0.187948699,-0.194100399
22,12,2,1,pairwise,amplitude_damping,0.01,Z8,-0.756729607,-0.806953684
22,12,2,1,pairwise,amplitude_damping,0.01,Z9,0.408625374,0.411704211
22,12,2,1,pairwise,amplitude_damping,0.01,Z10,0.573205443,0.567492067
22,12,2,1,pairwise,amplitude_damping,0.01,Z11,0.414944255,0.408052893
22,12,2,1,pairwise,amplitude_damping,0.01,Z0Z1,-0.900688532,-0.918874288
22,12,2,1,pairwise,amplitude_damping,0.01,Z1Z2,-0.650526995,-0.660345341
22,12,2,1,pairwise,amplitude_damping,0.01,Z2Z3,-0.721013292,-0.73319341
22,12,2,1,pairwise,amplitude_damping,0.01,Z3Z4,-0.063597388,-0.067821632
22,12,2,1,pairwise,amplitude_damping,0.01,Z4Z5,-0.797254311,-0.824273091
22,12,2,1,pairwise,amplitude_damping,0.01,Z5Z6,0.00154551,0.00068834
22,12,2,1,pairwise,amplitude_damping,0.01,Z6Z7,-0.067015656,-0.058671772
22,12,2,1,pairwise,amplitude_damping,0.01,Z7Z8,0.142226345,0.156630032
22,12,2,1,pairwise,amplitude_damping,0.01,Z8Z9,-0.453479865,-0.468950582
22,12,2,1,pairwise,amplitude_damping,0.01,Z9Z10,0.234226288,0.233638874
22,12,2,1,pairwise,amplitude_damping,0.01,Z10Z11,0.319259475,0.315327792
22,12,2,1,pairwise,amplitude_damping,0.1,Z0,-0.641080211,-0.820284259
22,12,2,1,pairwise,amplitude_damping,0.1,Z1,0.786646183,0.74936522
22,12,2,1,pairwise,amplitude_damping,0.1,Z2,-0.704628314,-0.881206285
22,12,2,1,pairwise,amplitude_damping,0.1,Z3,0.707244698,0.666001747
22,12,2,1,pairwise,amplitude_damping,0.1,Z4,-0.016262433,-0.101834015
22,12,2,1,pairwise,amplitude_damping,0.1,Z5,0.154495257,0.036667998
22,12,2,1,pairwise,amplitude_damping,0.1,Z6,0.151882494,0.018772238
22,12,2,1,pairwise,amplitude_damping,0.1,Z7,-0.1273204,-0.194100399
22,12,2,1,pairwise,amplitude_damping,0.1,Z8,-0.362181911,-0.806953684
22,12,2,1,pairwise,amplitude_damping,0.1,Z9,0.389062923,0.411704211
22,12,2,1,pairwise,amplitude_damping,0.1,Z10,0.623370938,0.567492067
22,12,2,1,pairwise,amplitude_damping,0.1,Z11,0.476082974,0.408052893
22,12,2,1,pairwise,amplitude_damping,0.1,Z0Z1,-0.734869595,-0.918874288
22,12,2,1,pairwise,amplitude_damping,0.1,Z1Z2,-0.554293174,-0.660345341
22,12,2,1,pairwise,amplitude_damping,0.1,Z2Z3,-0.60664044,-0.73319341
22,12,2,1,pairwise,amplitude_damping,0.1,Z3Z4,-0.01150152,-0.067821632
22,12,2,1,pairwise,amplitude_damping,0.1,Z4Z5,-0.571626951,-0.824273091
22,12,2,1,pairwise,amplitude_damping,0.1,Z5Z6,0.023465125,0.00068834
22,12,2,1,pairwise,amplitude_damping,0.1,Z6Z7,-0.119695793,-0.058671772
22,12,2,1,pairwise,amplitude_damping,0.1,Z7Z8,0.046113146,0.156630032
22,12,2,1,pairwise,amplitude_damping,0.1,Z8Z9,-0.306975113,-0.468950582
22,12,2,1,pairwise,amplitude_damping,0.1,Z9Z10,0.242530519,0.233638874
22,12,2,1,pairwise,amplitude_damping,0.1,Z10Z11,0.358875028,0.315327792
22,12,2,1,pairwise,depolarizing,0.001,Z0,-0.809647607,-0.820284259
22,12,2,1,pairwise,depolarizing,0.001,Z1,0.740388566,0.74936522
22,12,2,1,pairwise,depolarizing,0.001,Z2,-0.869871846,-0.881206285
22,12,2,1,pairwise,depolarizing,0.001,Z3,0.658023706,0.666001747
22,12,2,1,pairwise,depolarizing,0.001,Z4,-0.100513531,-0.101834015
22,12,2,1,pairwise,depolarizing,0.001,Z5,0.036228752,0.036667998
22,12,2,1,pairwise,depolarizing,0.001,Z6,0.018528818,0.018772238
22,12,2,1,pairwise,depolarizing,0.001,Z7,-0.191775268,-0.194100399
22,12,2,1,pairwise,depolarizing,0.001,Z8,-0.796536316,-0.806953684
22,12,2,1,pairwise,depolarizing,0.001,Z9,0.406772402,0.411704211
22,12,2,1,pairwise,depolarizing,0.001,Z10,0.56013338,0.567492067
22,12,2,1,pairwise,depolarizing,0.001,Z11,0.403164824,0.408052893
22,12,2,1,pairwise,depolarizing,0.001,Z0Z1,-0.906898709,-0.918874288
22,12,2,1,pairwise,depolarizing,0.001,Z1Z2,-0.644043169,-0.660345341
22,12,2,1,pairwise,depolarizing,0.001,Z2Z3,-0.723624731,-0.73319341
22,12,2,1,pairwise,depolarizing,0.001,Z3Z4,-0.066140286,-0.067821632
22,12,2,1,pairwise,depolarizing,0.001,Z4Z5,-0.812979174,-0.824273091
22,12,2,1,pairwise,depolarizing,0.001,Z5Z6,0.000671276,0.00068834
22,12,2,1,pairwise,depolarizing,0.001,Z6Z7,-0.057910973,-0.058671772
22,12,2,1,pairwise,depolarizing,0.001,Z7Z8,0.152755966,0.156630032
22,12,2,1,pairwise,depolarizing,0.001,Z8Z9,-0.462850591,-0.468950582
22,12,2,1,pairwise,depolarizing,0.001,Z9Z10,0.227846801,0.233638874
22,12,2,1,pairwise,depolarizing,0.001,Z10Z11,0.311279459,0.315327792
22,12,2,1,pairwise,depolarizing,0.01,Z0,-0.716328896,-0.820284259
22,12,2,1,pairwise,depolarizing,0.01,Z1,0.661007567,0.74936522
22,12,2,1,pairwise,depolarizing,0.01,Z2,-0.77035328,-0.881206285
22,12,2,1,pairwise,depolarizing,0.01,Z3,0.587473481,0.666001747
22,12,2,1,pairwise,depolarizing,0.01,Z4,-0.088928499,-0.101834015
22,12,2,1,pairwise,depolarizing,0.01,Z5,0.032344474,0.036667998
22,12,2,1,pairwise,depolarizing,0.01,Z6,0.016393216,0.018772238
22,12,2,1,pairwise,depolarizing,0.01,Z7,-0.171214021,-0.194100399
22,12,2,1,pairwise,depolarizing,0.01,Z8,-0.705102199,-0.806953684
22,12,2,1,pairwise,depolarizing,0.01,Z9,0.363160168,0.411704211
22,12,2,1,pairwise,depolarizing,0.01,Z10,0.495573287,0.567492067
22,12,2,1,pairwise,depolarizing,0.01,Z11,0.359939377,0.408052893
22,12,2,1,pairwise,depolarizing,0.01,Z0Z1,-0.801889184,-0.918874288
22,12,2,1,pairwise,depolarizing,0.01,Z1Z2,-0.509209347,-0.660345341
22,12,2,1,pairwise,depolarizing,0.01,Z2Z3,-0.639732471,-0.73319341
22,12,2,1,pairwise,depolarizing,0.01,Z3Z4,-0.052243135,-0.067821632
22,12,2,1,pairwise,depolarizing,0.01,Z4Z5,-0.714454735,-0.824273091
22,12,2,1,pairwise,depolarizing,0.01,Z5Z6,0.00053023,0.00068834
22,12,2,1,pairwise,depolarizing,0.01,Z6Z7,-0.051236246,-0.058671772
22,12,2,1,pairwise,depolarizing,0.01,Z7Z8,0.120723383,0.156630032
22,12,2,1,pairwise,depolarizing,0.01,Z8Z9,-0.409351115,-0.468950582
22,12,2,1,pairwise,depolarizing,0.01,Z9Z10,0.179972478,0.233638874
22,12,2,1,pairwise,depolarizing,0.01,Z10Z11,0.275724621,0.315327792
22,12,2,1,pairwise,depolarizing,0.1,Z0,-0.418591057,-0.820284259
22,12,2,1,pairwise,depolarizing,0.1,Z1,0.42489008,0.74936522
22,12,2,1,pairwise,depolarizing,0.1,Z2,-0.454970133,-0.881206285
22,12,2,1,pairwise,depolarizing,0.1,Z3,0.377622991,0.666001747
22,12,2,1,pairwise,depolarizing,0.1,Z4,-0.051965898,-0.101834015
22,12,2,1,pairwise,depolarizing,0.1,Z5,0.020790755,0.036667998
22,12,2,1,pairwise,depolarizing,0.1,Z6,0.009579473,0.018772238
22,12,2,1,pairwise,depolarizing,0.1,Z7,-0.110054926,-0.194100399
22,12,2,1,pairwise,depolarizing,0.1,Z8,-0.414452719,-0.806953684
22,12,2,1,pairwise,depolarizing,0.1,Z9,0.233436288,0.411704211
22,12,2,1,pairwise,depolarizing,0.1,Z10,0.289591202,0.567492067
22,12,2,1,pairwise,depolarizing,0.1,Z11,0.23136599,0.408052893
22,12,2,1,pairwise,depolarizing,0.1,Z0Z1,-0.465773264,-0.918874288
22,12,2,1,pairwise,depolarizing,0.1,Z1Z2,-0.193312296,-0.660345341
22,12,2,1,pairwise,depolarizing,0.1,Z2Z3,-0.370977424,-0.73319341
22,12,2,1,pairwise,depolarizing,0.1,Z3Z4,-0.019623518,-0.067821632
22,12,2,1,pairwise,depolarizing,0.1,Z4Z5,-0.389319775,-0.824273091
22,12,2,1,pairwise,depolarizing,0.1,Z5Z6,0.000199164,0.00068834
22,12,2,1,pairwise,depolarizing,0.1,Z6Z7,-0.029940205,-0.058671772
22,12,2,1,pairwise,depolarizing,0.1,Z7Z8,0.045612563,0.156630032
22,12,2,1,pairwise,depolarizing,0.1,Z8Z9,-0.238318286,-0.468950582
22,12,2,1,pairwise,depolarizing,0.1,Z9Z10,0.067601095,0.233638874
22,12,2,1,pairwise,depolarizing,0.1,Z10Z11,0.163007291,0.315327792
22,12,2,1,pairwise,readout,0.001,Z0,-0.820284259,-0.820284259
22,12,2,1,pairwise,readout,0.001,Z1,0.74936522,0.74936522
22,12,2,1,pairwise,readout,0.001,Z2,-0.881206285,-0.881206285
22,12,2,1,pairwise,readout,0.001,Z3,0.666001747,0.666001747
22,12,2,1,pairwise,readout,0.001,Z4,-0.101834015,-0.101834015
22,12,2,1,pairwise,readout,0.001,Z5,0.036667998,0.036667998
22,12,2,1,pairwise,readout,0.001,Z6,0.018772238,0.018772238
22,12,2,1,pairwise,readout,0.001,Z7,-0.194100399,-0.194100399
22,12,2,1,pairwise,readout,0.001,Z8,-0.806953684,-0.806953684
22,12,2,1,pairwise,readout,0.001,Z9,0.411704211,0.411704211
22,12,2,1,pairwise,readout,0.001,Z10,0.567492067,0.567492067
22,12,2,1,pairwise,readout,0.001,Z11,0.408052893,0.408052893
22,12,2,1,pairwise,readout,0.001,Z0Z1,-0.918874288,-0.918874288
22,12,2,1,pairwise,readout,0.001,Z1Z2,-0.660345341,-0.660345341
22,12,2,1,pairwise,readout,0.001,Z2Z3,-0.73319341,-0.73319341
22,12,2,1,pairwise,readout,0.001,Z3Z4,-0.067821632,-0.067821632
22,12,2,1,pairwise,readout,0.001,Z4Z5,-0.824273091,-0.824273091
22,12,2,1,pairwise,readout,0.001,Z5Z6,0.00068834,0.00068834
22,12,2,1,pairwise,readout,0.001,Z6Z7,-0.058671772,-0.058671772
22,12,2,1,pairwise,readout,0.001,Z7Z8,0.156630032,0.156630032
22,12,2,1,pairwise,readout,0.001,Z8Z9,-0.468950582,-0.468950582
22,12,2,1,pairwise,readout,0.001,Z9Z10,0.233638874,0.233638874
22,12,2,1,pairwise,readout,0.001,Z10Z11,0.315327792,0.315327792
22,12,2,1,pairwise,readout,0.01,Z0,-0.820284259,-0.820284259
22,12,2,1,pairwise,readout,0.01,Z1,0.74936522,0.74936522
22,12,2,1,pairwise,readout,0.01,Z2,-0.881206285,-0.881206285
22,12,2,1,pairwise,readout,0.01,Z3,0.666001747,0.666001747
22,12,2,1,pairwise,readout,0.01,Z4,-0.101834015,-0.101834015
22,12,2,1,pairwise,readout,0.01,Z5,0.036667998,0.036667998
22,12,2,1,pairwise,readout,0.01,Z6,0.018772238,0.018772238
22,12,2,1,pairwise,readout,0.01,Z7,-0.194100399,-0.194100399
22,12,2,1,pairwise,readout,0.01,Z8,-0.806953684,-0.806953684
22,12,2,1,pairwise,readout,0.01,Z9,0.411704211,0.411704211
22,12,2,1,pairwise,readout,0.01,Z10,0.567492067,0.567492067
22,12,2,1,pairwise,readout,0.01,Z11,0.408052893,0.408052893
22,12,2,1,pairwise,readout,0.01,Z0Z1,-0.918874288,-0.918874288
22,12,2,1,pairwise,readout,0.01,Z1Z2,-0.660345341,-0.660345341
22,12,2,1,pairwise,readout,0.01,Z2Z3,-0.73319341,-0.73319341
22,12,2,1,pairwise,readout,0.01,Z3Z4,-0.067821632,-0.067821632
22,12,2,1,pairwise,readout,0.01,Z4Z5,-0.824273091,-0.824273091
22,12,2,1,pairwise,readout,0.01,Z5Z6,0.00068834,0.00068834
22,12,2,1,pairwise,readout,0.01,Z6Z7,-0.058671772,-0.058671772
22,12,2,1,pairwise,readout,0.01,Z7Z8,0.156630032,0.156630032
22,12,2,1,pairwise,readout,0.01,Z8Z9,-0.468950582,-0.468950582
22,12,2,1,pairwise,readout,0.01,Z9Z10,0.233638874,0.233638874
22,12,2,1,pairwise,readout,0.01,Z10Z11,0.315327792,0.315327792
22,12,2,1,pairwise,readout,0.1,Z0,-0.820284259,-0.820284259
22,12,2,1,pairwise,readout,0.1,Z1,0.74936522,0.74936522
22,12,2,1,pairwise,readout,0.1,Z2,-0.881206285,-0.881206285
22,12,2,1,pairwise,readout,0.1,Z3,0.666001747,0.666001747
22,12,2,1,pairwise,readout,0.1,Z4,-0.101834015,-0.101834015
22,12,2,1,pairwise,readout,0.1,Z5,0.036667998,0.036667998
22,12,2,1,pairwise,readout,0.1,Z6,0.018772238,0.018772238
22,12,2,1,pairwise,readout,0.1,Z7,-0.194100399,-0.194100399
22,12,2,1,pairwise,readout,0.1,Z8,-0.806953684,-0.806953684
22,12,2,1,pairwise,readout,0.1,Z9,0.411704211,0.411704211
22,12,2,1,pairwise,readout,0.1,Z10,0.567492067,0.567492067
22,12,2,1,pairwise,readout,0.1,Z11,0.408052893,0.408052893
22,12,2,1,pairwise,readout,0.1,Z0Z1,-0.918874288,-0.918874288
22,12,2,1,pairwise,readout,0.1,Z1Z2,-0.660345341,-0.660345341
22,12,2,1,pairwise,readout,0.1,Z2Z3,-0.73319341,-0.73319341
22,12,2,1,pairwise,readout,0.1,Z3Z4,-0.067821632,-0.067821632
22,12,2,1,pairwise,readout,0.1,Z4Z5,-0.824273091,-0.824273091
22,12,2,1,pairwise,readout,0.1,Z5Z6,0.00068834,0.00068834
22,12,2,1,pairwise,readout,0.1,Z6Z7,-0.058671772,-0.058671772
22,12,2,1,pairwise,readout,0.1,Z7Z8,0.156630032,0.156630032
22,12,2,1,pairwise,readout,0.1,Z8Z9,-0.468950582,-0.468950582
22,12,2,1,pairwise,readout,0.1,Z9Z10,0.233638874,0.233638874
22,12,2,1,pairwise,readout,0.1,Z10Z11,0.315327792,0.315327792
23,12,2,1,pairwise,amplitude_damping,0.001,Z0,-0.954812114,-0.960108386
23,12,2,1,pairwise,amplitude_damping,0.001,Z1,0.950542216,0.952430088
23,12,2,1,pairwise,amplitude_damping,0.001,Z2,0.223950682,0.222521198
23,12,2,1,pairwise,amplitude_damping,0.001,Z3,-0.197594252,-0.198138391
23,12,2,1,pairwise,amplitude_damping,0.001,Z4,0.152129027,0.15096614
23,12,2,1,pairwise,amplitude_damping,0.001,Z5,-0.134118906,-0.134681628
23,12,2,1,pairwise,amplitude_damping,0.001,Z6,0.122153499,0.121136935
23,12,2,1,pairwise,amplitude_damping,0.001,Z7,0.15678017,0.155784177
23,12,2,1,pairwise,amplitude_damping,0.001,Z8,0.894492319,0.894834416
23,12,2,1,pairwise,amplitude_damping,0.001,Z9,-0.31260435,-0.313864377
23,12,2,1,pairwise,amplitude_damping,0.001,Z10,-0.124489002,-0.124854263
23,12,2,1,pairwise,amplitude_damping,0.001,Z11,-0.9543679,-0.956304707
23,12,2,1,pairwise,amplitude_damping,0.001,Z0Z1,-0.961576426,-0.965651761
23,12,2,1,pairwise,amplitude_damping,0.001,Z1Z2,0.212874578,0.211935884
23,12,2,1,pairwise,amplitude_damping,0.001,Z2Z3,-0.814791106,-0.816750569
23,12,2,1,pairwise,amplitude_damping,0.001,Z3Z4,-0.030059821,-0.029912188
23,12,2,1,pairwise,amplitude_damping,0.001,Z4Z5,-0.558278041,-0.560624698
23,12,2,1,pairwise,amplitude_damping,0.001,Z5Z6,-0.016383094,-0.01631492
23,12,2,1,pairwise,amplitude_damping,0.001,Z6Z7,-0.712415337,-0.714526936
23,12,2,1,pairwise,amplitude_damping,0.001,Z7Z8,0.140238658,0.139401043
23,12,2,1,pairwise,amplitude_damping,0.001,Z8Z9,-0.279611139,-0.280845576
23,12,2,1,pairwise,amplitude_damping,0.001,Z9Z10,0.038915803,0.039187305
23,12,2,1,pairwise,amplitude_damping,0.001,Z10Z11,0.141431778,0.141971562
23,12,2,1,pairwise,amplitude_damping,0.01,Z0,-0.907747719,-0.960108386
23,12,2,1,pairwise,amplitude_damping,0.01,Z1,0.933725731,0.952430088
23,12,2,1,pairwise,amplitude_damping,0.01,Z2,0.236730686,0.222521198
23,12,2,1,pairwise,amplitude_damping,0.01,Z3,-0.192638082,-0.198138391
23,12,2,1,pairwise,amplitude_damping,0.01,Z4,0.162442899,0.15096614
23,12,2,1,pairwise,amplitude_damping,0.01,Z5,-0.129002877,-0.134681628
23,12,2,1,pairwise,amplitude_damping,0.01,Z6,0.131291876,0.121136935
23,12,2,1,pairwise,amplitude_damping,0.01,Z7,0.165730442,0.155784177
23,12,2,1,pairwise,amplitude_damping,0.01,Z8,0.891443717,0.894834416
23,12,2,1,pairwise,amplitude_damping,0.01,Z9,-0.30125926,-0.313864377
23,12,2,1,pairwise,amplitude_damping,0.01,Z10,-0.121142995,-0.124854263
23,12,2,1,pairwise,amplitude_damping,0.01,Z11,-0.936934873,-0.956304707
23,12,2,1,pairwise,amplitude_damping,0.01,Z0Z1,-0.925172491,-0.965651761
23,12,2,1,pairwise,amplitude_damping,0.01,Z1Z2,0.221041533,0.211935884
23,12,2,1,pairwise,amplitude_damping,0.01,Z2Z3,-0.797187758,-0.816750569
23,12,2,1,pairwise,amplitude_damping,0.01,Z3Z4,-0.031292689,-0.029912188
23,12,2,1,pairwise,amplitude_damping,0.01,Z4Z5,-0.537360121,-0.560624698
23,12,2,1,pairwise,amplitude_damping,0.01,Z5Z6,-0.01693703,-0.01631492
23,12,2,1,pairwise,amplitude_damping,0.01,Z6Z7,-0.693448332,-0.714526936
23,12,2,1,pairwise,amplitude_damping,0.01,Z7Z8,0.147739361,0.139401043
23,12,2,1,pairwise,amplitude_damping,0.01,Z8Z9,-0.268544792,-0.280845576
23,12,2,1,pairwise,amplitude_damping,0.01,Z9Z10,0.036495449,0.039187305
23,12,2,1,pairwise,amplitude_damping,0.01,Z10Z11,0.136556729,0.141971562
23,12,2,1,pairwise,amplitude_damping,0.1,Z0,-0.493682554,-0.960108386
23,12,2,1,pairwise,amplitude_damping,0.1,Z1,0.782822933,0.952430088
23,12,2,1,pairwise,amplitude_damping,0.1,Z2,0.356263691,0.222521198
23,12,2,1,pairwise,amplitude_damping,0.1,Z3,-0.137243416,-0.198138391
23,12,2,1,pairwise,amplitude_damping,0.1,Z4,0.251748149,0.15096614
23,12,2,1,pairwise,amplitude_damping,0.1,Z5,-0.07274133,-0.134681628
23,12,2,1,pairwise,amplitude_damping,0.1,Z6,0.221599697,0.121136935
23,12,2,1,pairwise,amplitude_damping,0.1,Z7,0.253879456,0.155784177
23,12,2,1,pairwise,amplitude_damping,0.1,Z8,0.864006441,0.894834416
23,12,2,1,pairwise,amplitude_damping,0.1,Z9,-0.187328189,-0.313864377
23,12,2,1,pairwise,amplitude_damping,0.1,Z10,-0.081778903,-0.124854263
23,12,2,1,pairwise,amplitude_damping,0.1,Z11,-0.762430713,-0.956304707
23,12,2,1,pairwise,amplitude_damping,0.1,Z0Z1,-0.590038514,-0.965651761
23,12,2,1,pairwise,amplitude_damping,0.1,Z1Z2,0.278891387,0.211935884
23,12,2,1,pairwise,amplitude_damping,0.1,Z2Z3,-0.624401913,-0.816750569
23,12,2,1,pairwise,amplitude_damping,0.1,Z3Z4,-0.034550776,-0.029912188
23,12,2,1,pairwise,amplitude_damping,0.1,Z4Z5,-0.347987198,-0.560624698
23,12,2,1,pairwise,amplitude_damping,0.1,Z5Z6,-0.016119457,-0.01631492
23,12,2,1,pairwise,amplitude_damping,0.1,Z6Z7,-0.507489133,-0.714526936
23,12,2,1,pairwise,amplitude_damping,0.1,Z7Z8,0.219353485,0.139401043
23,12,2,1,pairwise,amplitude_damping,0.1,Z8Z9,-0.161843619,-0.280845576
23,12,2,1,pairwise,amplitude_damping,0.1,Z9Z10,0.015319494,0.039187305
23,12,2,1,pairwise,amplitude_damping,0.1,Z10Z11,0.087464254,0.141971562
23,12,2,1,pairwise,depolarizing,0.001,Z0,-0.947842264,-0.960108386
23,12,2,1,pairwise,depolarizing,0.001,Z1,0.941020918,0.952430088
23,12,2,1,pairwise,depolarizing,0.001,Z2,0.219635759,0.222521198
23,12,2,1,pairwise,depolarizing,0.001,Z3,-0.195764889,-0.198138391
23,12,2,1,pairwise,depolarizing,0.001,Z4,0.149008557,0.15096614
23,12,2,1,pairwise,depolarizing,0.001,Z5,-0.133068276,-0.134681628
23,12,2,1,pairwise,depolarizing,0.001,Z6,0.119566149,0.121136935
23,12,2,1,pairwise,depolarizing,0.001,Z7,0.153918036,0.155784177
23,12,2,1,pairwise,depolarizing,0.001,Z8,0.884115279,0.894834416
23,12,2,1,pairwise,depolarizing,0.001,Z9,-0.310104592,-0.313864377
23,12,2,1,pairwise,depolarizing,0.001,Z10,-0.123221821,-0.124854263
23,12,2,1,pairwise,depolarizing,0.001,Z11,-0.9447446,-0.956304707
23,12,2,1,pairwise,depolarizing,0.001,Z0Z1,-0.952955402,-0.965651761
23,12,2,1,pairwise,depolarizing,0.001,Z1Z2,0.206681844,0.211935884
23,12,2,1,pairwise,depolarizing,0.001,Z2Z3,-0.806159739,-0.816750569
23,12,2,1,pairwise,depolarizing,0.001,Z3Z4,-0.029170644,-0.029912188
23,12,2,1,pairwise,depolarizing,0.001,Z4Z5,-0.55335506,-0.560624698
23,12,2,1,pairwise,depolarizing,0.001,Z5Z6,-0.015910461,-0.01631492
23,12,2,1,pairwise,depolarizing,0.001,Z6Z7,-0.705261643,-0.714526936
23,12,2,1,pairwise,depolarizing,0.001,Z7Z8,0.136081288,0.139401043
23,12,2,1,pairwise,depolarizing,0.001,Z8Z9,-0.276926599,-0.280845576
23,12,2,1,pairwise,depolarizing,0.001,Z9Z10,0.038211652,0.039187305
23,12,2,1,pairwise,depolarizing,0.001,Z10Z11,0.140142043,0.141971562
23,12,2,1,pairwise,depolarizing,0.01,Z0,-0.84007243,-0.960108386
23,12,2,1,pairwise,depolarizing,0.01,Z1,0.840129056,0.952430088
23,12,2,1,pairwise,depolarizing,0.01,Z2,0.194320887,0.222521198
23,12,2,1,pairwise,depolarizing,0.01,Z3,-0.174775893,-0.198138391
23,12,2,1,pairwise,depolarizing,0.01,Z4,0.131834065,0.15096614
23,12,2,1,pairwise,depolarizing,0.01,Z5,-0.118801318,-0.134681628
23,12,2,1,pairwise,depolarizing,0.01,Z6,0.105785143,0.121136935
23,12,2,1,pairwise,depolarizing,0.01,Z7,0.137415664,0.155784177
23,12,2,1,pairwise,depolarizing,0.01,Z8,0.789325324,0.894834416
23,12,2,1,pairwise,depolarizing,0.01,Z9,-0.276856628,-0.313864377
23,12,2,1,pairwise,depolarizing,0.01,Z10,-0.108911264,-0.124854263
23,12,2,1,pairwise,depolarizing,0.01,Z11,-0.84261365,-0.956304707
23,12,2,1,pairwise,depolarizing,0.01,Z0Z1,-0.841728003,-0.965651761
23,12,2,1,pairwise,depolarizing,0.01,Z1Z2,0.163254623,0.211935884
23,12,2,1,pairwise,depolarizing,0.01,Z2Z3,-0.713243034,-0.816750569
23,12,2,1,pairwise,depolarizing,0.01,Z3Z4,-0.023041416,-0.029912188
23,12,2,1,pairwise,depolarizing,0.01,Z4Z5,-0.489576226,-0.560624698
23,12,2,1,pairwise,depolarizing,0.01,Z5Z6,-0.012567414,-0.01631492
23,12,2,1,pairwise,depolarizing,0.01,Z6Z7,-0.623974294,-0.714526936
23,12,2,1,pairwise,depolarizing,0.01,Z7Z8,0.108465664,0.139401043
23,12,2,1,pairwise,depolarizing,0.01,Z8Z9,-0.24280087,-0.280845576
23,12,2,1,pairwise,depolarizing,0.01,Z9Z10,0.030152805,0.039187305
23,12,2,1,pairwise,depolarizing,0.01,Z10Z11,0.124080509,0.141971562
23,12,2,1,pairwise,depolarizing,0.1,Z0,-0.500481514,-0.960108386
23,12,2,1,pairwise,depolarizing,0.1,Z1,0.54002786,0.952430088
23,12,2,1,pairwise,depolarizing,0.1,Z2,0.113552568,0.222521198
23,12,2,1,pairwise,depolarizing,0.1,Z3,-0.112344468,-0.198138391
23,12,2,1,pairwise,depolarizing,0.1,Z4,0.077038021,0.15096614
23,12,2,1,pairwise,depolarizing,0.1,Z5,-0.076364483,-0.134681628
23,12,2,1,pairwise,depolarizing,0.1,Z6,0.061816178,0.121136935
23,12,2,1,pairwise,depolarizing,0.1,Z7,0.088329628,0.155784177
23,12,2,1,pairwise,depolarizing,0.1,Z8,0.507376477,0.894834416
23,12,2,1,pairwise,depolarizing,0.1,Z9,-0.177961101,-0.313864377
23,12,2,1,pairwise,depolarizing,0.1,Z10,-0.062941101,-0.124854263
23,12,2,1,pairwise,depolarizing,0.1,Z11,-0.536226433,-0.956304707
23,12,2,1,pairwise,depolarizing,0.1,Z0Z1,-0.483738881,-0.965651761
